equipment_port_last,equipment_port_next,equipment_type,queue_id,process_time,allocate_rule,parcel_type,sorter_zone,dest_code,dest_type
i18_2,c16_13,c,i18_c16,135.72 ,OD,Parcel,AS1,451Q,A
i22_1,c16_13,c,i22_c16,36.36 ,OD,Parcel,AS2,451Q,A
i22_2,c16_13,c,i22_c16,36.36 ,OD,Parcel,AS2,451Q,A
i22_3,c16_13,c,i22_c16,36.36 ,OD,Parcel,AS2,451Q,A
i22_4,c16_13,c,i22_c16,36.36 ,OD,Parcel,AS2,451Q,A
i23_1,c16_13,c,i23_c16,23.88 ,OD,Parcel,AS2,451Q,A
i23_2,c16_13,c,i23_c16,23.88 ,OD,Parcel,AS2,451Q,A
i17_1,c16_14,c,i17_c16,153.96 ,OD,Parcel,AS1,911Q,A
i17_2,c16_14,c,i17_c16,153.96 ,OD,Parcel,AS1,911Q,A
i17_3,c16_14,c,i17_c16,153.96 ,OD,Parcel,AS1,911Q,A
i17_4,c16_14,c,i17_c16,153.96 ,OD,Parcel,AS1,911Q,A
i18_1,c16_14,c,i18_c16,135.72 ,OD,Parcel,AS1,911Q,A
i18_2,c16_14,c,i18_c16,135.72 ,OD,Parcel,AS1,911Q,A
i22_1,c16_14,c,i22_c16,36.36 ,OD,Parcel,AS2,911Q,A
i22_2,c16_14,c,i22_c16,36.36 ,OD,Parcel,AS2,911Q,A
i22_3,c16_14,c,i22_c16,36.36 ,OD,Parcel,AS2,911Q,A
i22_4,c16_14,c,i22_c16,36.36 ,OD,Parcel,AS2,911Q,A
i23_1,c16_14,c,i23_c16,23.88 ,OD,Parcel,AS2,911Q,A
i23_2,c16_14,c,i23_c16,23.88 ,OD,Parcel,AS2,911Q,A
i17_1,c16_15,c,i17_c16,153.96 ,OD,Parcel,AS1,4510,A
i17_2,c16_15,c,i17_c16,153.96 ,OD,Parcel,AS1,4510,A
i17_3,c16_15,c,i17_c16,153.96 ,OD,Parcel,AS1,4510,A
i17_4,c16_15,c,i17_c16,153.96 ,OD,Parcel,AS1,4510,A
i18_1,c16_15,c,i18_c16,135.72 ,OD,Parcel,AS1,4510,A
i18_2,c16_15,c,i18_c16,135.72 ,OD,Parcel,AS1,4510,A
i22_1,c16_15,c,i22_c16,36.36 ,OD,Parcel,AS2,4510,A
i22_2,c16_15,c,i22_c16,36.36 ,OD,Parcel,AS2,4510,A
i22_3,c16_15,c,i22_c16,36.36 ,OD,Parcel,AS2,4510,A
i22_4,c16_15,c,i22_c16,36.36 ,OD,Parcel,AS2,4510,A
i23_1,c16_15,c,i23_c16,23.88 ,OD,Parcel,AS2,4510,A
i23_2,c16_15,c,i23_c16,23.88 ,OD,Parcel,AS2,4510,A
i17_1,c16_16,c,i17_c16,153.96 ,OD,Parcel,AS1,029Q,A
i17_2,c16_16,c,i17_c16,153.96 ,OD,Parcel,AS1,029Q,A
i17_3,c16_16,c,i17_c16,153.96 ,OD,Parcel,AS1,029Q,A
i17_4,c16_16,c,i17_c16,153.96 ,OD,Parcel,AS1,029Q,A
i18_1,c16_16,c,i18_c16,135.72 ,OD,Parcel,AS1,029Q,A
i18_2,c16_16,c,i18_c16,135.72 ,OD,Parcel,AS1,029Q,A
i22_1,c16_16,c,i22_c16,36.36 ,OD,Parcel,AS2,029Q,A
i22_2,c16_16,c,i22_c16,36.36 ,OD,Parcel,AS2,029Q,A
i22_3,c16_16,c,i22_c16,36.36 ,OD,Parcel,AS2,029Q,A
i22_4,c16_16,c,i22_c16,36.36 ,OD,Parcel,AS2,029Q,A
i23_1,c16_16,c,i23_c16,23.88 ,OD,Parcel,AS2,029Q,A
i23_2,c16_16,c,i23_c16,23.88 ,OD,Parcel,AS2,029Q,A
i17_1,c16_17,c,i17_c16,153.96 ,OD,Parcel,AS1,471Q,A
i17_2,c16_17,c,i17_c16,153.96 ,OD,Parcel,AS1,471Q,A
i17_3,c16_17,c,i17_c16,153.96 ,OD,Parcel,AS1,471Q,A
i17_4,c16_17,c,i17_c16,153.96 ,OD,Parcel,AS1,471Q,A
i18_1,c16_17,c,i18_c16,135.72 ,OD,Parcel,AS1,471Q,A
i18_2,c16_17,c,i18_c16,135.72 ,OD,Parcel,AS1,471Q,A
i22_1,c16_17,c,i22_c16,36.36 ,OD,Parcel,AS2,471Q,A
i22_2,c16_17,c,i22_c16,36.36 ,OD,Parcel,AS2,471Q,A
i22_3,c16_17,c,i22_c16,36.36 ,OD,Parcel,AS2,471Q,A
i22_4,c16_17,c,i22_c16,36.36 ,OD,Parcel,AS2,471Q,A
i23_1,c16_17,c,i23_c16,23.88 ,OD,Parcel,AS2,471Q,A
i23_2,c16_17,c,i23_c16,23.88 ,OD,Parcel,AS2,471Q,A
i17_1,c16_18,c,i17_c16,153.96 ,OD,Parcel,AS1,851Q,A
i17_2,c16_18,c,i17_c16,153.96 ,OD,Parcel,AS1,851Q,A
i17_3,c16_18,c,i17_c16,153.96 ,OD,Parcel,AS1,851Q,A
i17_4,c16_18,c,i17_c16,153.96 ,OD,Parcel,AS1,851Q,A
i18_1,c16_18,c,i18_c16,135.72 ,OD,Parcel,AS1,851Q,A
i18_2,c16_18,c,i18_c16,135.72 ,OD,Parcel,AS1,851Q,A
i22_1,c16_18,c,i22_c16,36.36 ,OD,Parcel,AS2,851Q,A
i22_2,c16_18,c,i22_c16,36.36 ,OD,Parcel,AS2,851Q,A
i22_3,c16_18,c,i22_c16,36.36 ,OD,Parcel,AS2,851Q,A
i22_4,c16_18,c,i22_c16,36.36 ,OD,Parcel,AS2,851Q,A
i23_1,c16_18,c,i23_c16,23.88 ,OD,Parcel,AS2,851Q,A
i23_2,c16_18,c,i23_c16,23.88 ,OD,Parcel,AS2,851Q,A
i17_1,c16_19,c,i17_c16,153.96 ,OD,Parcel,AS1,472Q,A
i17_2,c16_19,c,i17_c16,153.96 ,OD,Parcel,AS1,472Q,A
i17_3,c16_19,c,i17_c16,153.96 ,OD,Parcel,AS1,472Q,A
i17_4,c16_19,c,i17_c16,153.96 ,OD,Parcel,AS1,472Q,A
i18_1,c16_19,c,i18_c16,135.72 ,OD,Parcel,AS1,472Q,A
i18_2,c16_19,c,i18_c16,135.72 ,OD,Parcel,AS1,472Q,A
i22_1,c16_19,c,i22_c16,36.36 ,OD,Parcel,AS2,472Q,A
i22_2,c16_19,c,i22_c16,36.36 ,OD,Parcel,AS2,472Q,A
i22_3,c16_19,c,i22_c16,36.36 ,OD,Parcel,AS2,472Q,A
i22_4,c16_19,c,i22_c16,36.36 ,OD,Parcel,AS2,472Q,A
i23_1,c16_19,c,i23_c16,23.88 ,OD,Parcel,AS2,472Q,A
i23_2,c16_19,c,i23_c16,23.88 ,OD,Parcel,AS2,472Q,A
i17_1,c16_2,c,i17_c16,153.96 ,OD,Parcel,AS1,351,A
i17_2,c16_2,c,i17_c16,153.96 ,OD,Parcel,AS1,351,A
i17_3,c16_2,c,i17_c16,153.96 ,OD,Parcel,AS1,351,A
i17_4,c16_2,c,i17_c16,153.96 ,OD,Parcel,AS1,351,A
i18_1,c16_2,c,i18_c16,135.72 ,OD,Parcel,AS1,351,A
i18_2,c16_2,c,i18_c16,135.72 ,OD,Parcel,AS1,351,A
i22_1,c16_2,c,i22_c16,36.36 ,OD,Parcel,AS2,351,A
i22_2,c16_2,c,i22_c16,36.36 ,OD,Parcel,AS2,351,A
i22_3,c16_2,c,i22_c16,36.36 ,OD,Parcel,AS2,351,A
i22_4,c16_2,c,i22_c16,36.36 ,OD,Parcel,AS2,351,A
i23_1,c16_2,c,i23_c16,23.88 ,OD,Parcel,AS2,351,A
i23_2,c16_2,c,i23_c16,23.88 ,OD,Parcel,AS2,351,A
i17_1,c16_20,c,i17_c16,153.96 ,OD,Parcel,AS1,053Q,A
i17_2,c16_20,c,i17_c16,153.96 ,OD,Parcel,AS1,053Q,A
i17_3,c16_20,c,i17_c16,153.96 ,OD,Parcel,AS1,053Q,A
i17_4,c16_20,c,i17_c16,153.96 ,OD,Parcel,AS1,053Q,A
i18_1,c16_20,c,i18_c16,135.72 ,OD,Parcel,AS1,053Q,A
i18_2,c16_20,c,i18_c16,135.72 ,OD,Parcel,AS1,053Q,A
i22_1,c16_20,c,i22_c16,36.36 ,OD,Parcel,AS2,053Q,A
i22_2,c16_20,c,i22_c16,36.36 ,OD,Parcel,AS2,053Q,A
i22_3,c16_20,c,i22_c16,36.36 ,OD,Parcel,AS2,053Q,A
i22_4,c16_20,c,i22_c16,36.36 ,OD,Parcel,AS2,053Q,A
i23_1,c16_20,c,i23_c16,23.88 ,OD,Parcel,AS2,053Q,A
i23_2,c16_20,c,i23_c16,23.88 ,OD,Parcel,AS2,053Q,A
i17_1,c16_21,c,i17_c16,153.96 ,OD,Parcel,AS1,532Q,A
i17_2,c16_21,c,i17_c16,153.96 ,OD,Parcel,AS1,532Q,A
i17_3,c16_21,c,i17_c16,153.96 ,OD,Parcel,AS1,532Q,A
i17_4,c16_21,c,i17_c16,153.96 ,OD,Parcel,AS1,532Q,A
i18_1,c16_21,c,i18_c16,135.72 ,OD,Parcel,AS1,532Q,A
i18_2,c16_21,c,i18_c16,135.72 ,OD,Parcel,AS1,532Q,A
i22_1,c16_21,c,i22_c16,36.36 ,OD,Parcel,AS2,532Q,A
i22_2,c16_21,c,i22_c16,36.36 ,OD,Parcel,AS2,532Q,A
i22_3,c16_21,c,i22_c16,36.36 ,OD,Parcel,AS2,532Q,A
i22_4,c16_21,c,i22_c16,36.36 ,OD,Parcel,AS2,532Q,A
i23_1,c16_21,c,i23_c16,23.88 ,OD,Parcel,AS2,532Q,A
i23_2,c16_21,c,i23_c16,23.88 ,OD,Parcel,AS2,532Q,A
i17_1,c16_22,c,i17_c16,153.96 ,OD,Parcel,AS1,052Q,A
i17_2,c16_22,c,i17_c16,153.96 ,OD,Parcel,AS1,052Q,A
i17_3,c16_22,c,i17_c16,153.96 ,OD,Parcel,AS1,052Q,A
i17_4,c16_22,c,i17_c16,153.96 ,OD,Parcel,AS1,052Q,A
i18_1,c16_22,c,i18_c16,135.72 ,OD,Parcel,AS1,052Q,A
i18_2,c16_22,c,i18_c16,135.72 ,OD,Parcel,AS1,052Q,A
i22_1,c16_22,c,i22_c16,36.36 ,OD,Parcel,AS2,052Q,A
i22_2,c16_22,c,i22_c16,36.36 ,OD,Parcel,AS2,052Q,A
i22_3,c16_22,c,i22_c16,36.36 ,OD,Parcel,AS2,052Q,A
i22_4,c16_22,c,i22_c16,36.36 ,OD,Parcel,AS2,052Q,A
i23_1,c16_22,c,i23_c16,23.88 ,OD,Parcel,AS2,052Q,A
i23_2,c16_22,c,i23_c16,23.88 ,OD,Parcel,AS2,052Q,A
i17_1,c16_23,c,i17_c16,153.96 ,OD,Parcel,AS1,535Q,A
i17_2,c16_23,c,i17_c16,153.96 ,OD,Parcel,AS1,535Q,A
i17_3,c16_23,c,i17_c16,153.96 ,OD,Parcel,AS1,535Q,A
i17_4,c16_23,c,i17_c16,153.96 ,OD,Parcel,AS1,535Q,A
i18_1,c16_23,c,i18_c16,135.72 ,OD,Parcel,AS1,535Q,A
i18_2,c16_23,c,i18_c16,135.72 ,OD,Parcel,AS1,535Q,A
i22_1,c16_23,c,i22_c16,36.36 ,OD,Parcel,AS2,535Q,A
i22_2,c16_23,c,i22_c16,36.36 ,OD,Parcel,AS2,535Q,A
i22_3,c16_23,c,i22_c16,36.36 ,OD,Parcel,AS2,535Q,A
i22_4,c16_23,c,i22_c16,36.36 ,OD,Parcel,AS2,535Q,A
i23_1,c16_23,c,i23_c16,23.88 ,OD,Parcel,AS2,535Q,A
i23_2,c16_23,c,i23_c16,23.88 ,OD,Parcel,AS2,535Q,A
i17_1,c16_24,c,i17_c16,153.96 ,OD,Parcel,AS1,891Q,A
i17_2,c16_24,c,i17_c16,153.96 ,OD,Parcel,AS1,891Q,A
i17_3,c16_24,c,i17_c16,153.96 ,OD,Parcel,AS1,891Q,A
i17_4,c16_24,c,i17_c16,153.96 ,OD,Parcel,AS1,891Q,A
i18_1,c16_24,c,i18_c16,135.72 ,OD,Parcel,AS1,891Q,A
i18_2,c16_24,c,i18_c16,135.72 ,OD,Parcel,AS1,891Q,A
i22_1,c16_24,c,i22_c16,36.36 ,OD,Parcel,AS2,891Q,A
i22_2,c16_24,c,i22_c16,36.36 ,OD,Parcel,AS2,891Q,A
i22_3,c16_24,c,i22_c16,36.36 ,OD,Parcel,AS2,891Q,A
i22_4,c16_24,c,i22_c16,36.36 ,OD,Parcel,AS2,891Q,A
i23_1,c16_24,c,i23_c16,23.88 ,OD,Parcel,AS2,891Q,A
i23_2,c16_24,c,i23_c16,23.88 ,OD,Parcel,AS2,891Q,A
i17_1,c16_25,c,i17_c16,153.96 ,OD,Parcel,AS1,WFQ,A
i17_2,c16_25,c,i17_c16,153.96 ,OD,Parcel,AS1,WFQ,A
i17_3,c16_25,c,i17_c16,153.96 ,OD,Parcel,AS1,WFQ,A
i17_4,c16_25,c,i17_c16,153.96 ,OD,Parcel,AS1,WFQ,A
i18_1,c16_25,c,i18_c16,135.72 ,OD,Parcel,AS1,WFQ,A
i18_2,c16_25,c,i18_c16,135.72 ,OD,Parcel,AS1,WFQ,A
i22_1,c16_25,c,i22_c16,36.36 ,OD,Parcel,AS2,WFQ,A
i22_2,c16_25,c,i22_c16,36.36 ,OD,Parcel,AS2,WFQ,A
i22_3,c16_25,c,i22_c16,36.36 ,OD,Parcel,AS2,WFQ,A
i22_4,c16_25,c,i22_c16,36.36 ,OD,Parcel,AS2,WFQ,A
i23_1,c16_25,c,i23_c16,23.88 ,OD,Parcel,AS2,WFQ,A
i23_2,c16_25,c,i23_c16,23.88 ,OD,Parcel,AS2,WFQ,A
i17_1,c16_26,c,i17_c16,153.96 ,OD,Parcel,AS1,433,A
i17_2,c16_26,c,i17_c16,153.96 ,OD,Parcel,AS1,433,A
i17_3,c16_26,c,i17_c16,153.96 ,OD,Parcel,AS1,433,A
i17_4,c16_26,c,i17_c16,153.96 ,OD,Parcel,AS1,433,A
i18_1,c16_26,c,i18_c16,135.72 ,OD,Parcel,AS1,433,A
i18_2,c16_26,c,i18_c16,135.72 ,OD,Parcel,AS1,433,A
i22_1,c16_26,c,i22_c16,36.36 ,OD,Parcel,AS2,433,A
i22_2,c16_26,c,i22_c16,36.36 ,OD,Parcel,AS2,433,A
i22_3,c16_26,c,i22_c16,36.36 ,OD,Parcel,AS2,433,A
i22_4,c16_26,c,i22_c16,36.36 ,OD,Parcel,AS2,433,A
i23_1,c16_26,c,i23_c16,23.88 ,OD,Parcel,AS2,433,A
i23_2,c16_26,c,i23_c16,23.88 ,OD,Parcel,AS2,433,A
i17_1,c16_27,c,i17_c16,153.96 ,OD,Parcel,AS1,530Q,A
i17_2,c16_27,c,i17_c16,153.96 ,OD,Parcel,AS1,530Q,A
i17_3,c16_27,c,i17_c16,153.96 ,OD,Parcel,AS1,530Q,A
i17_4,c16_27,c,i17_c16,153.96 ,OD,Parcel,AS1,530Q,A
i18_1,c16_27,c,i18_c16,135.72 ,OD,Parcel,AS1,530Q,A
i18_2,c16_27,c,i18_c16,135.72 ,OD,Parcel,AS1,530Q,A
i22_1,c16_27,c,i22_c16,36.36 ,OD,Parcel,AS2,530Q,A
i22_2,c16_27,c,i22_c16,36.36 ,OD,Parcel,AS2,530Q,A
i22_3,c16_27,c,i22_c16,36.36 ,OD,Parcel,AS2,530Q,A
i22_4,c16_27,c,i22_c16,36.36 ,OD,Parcel,AS2,530Q,A
i23_1,c16_27,c,i23_c16,23.88 ,OD,Parcel,AS2,530Q,A
i23_2,c16_27,c,i23_c16,23.88 ,OD,Parcel,AS2,530Q,A
i17_1,c16_28,c,i17_c16,153.96 ,OD,Parcel,AS1,773Q,A
i17_2,c16_28,c,i17_c16,153.96 ,OD,Parcel,AS1,773Q,A
i17_3,c16_28,c,i17_c16,153.96 ,OD,Parcel,AS1,773Q,A
i17_4,c16_28,c,i17_c16,153.96 ,OD,Parcel,AS1,773Q,A
i18_1,c16_28,c,i18_c16,135.72 ,OD,Parcel,AS1,773Q,A
i18_2,c16_28,c,i18_c16,135.72 ,OD,Parcel,AS1,773Q,A
i22_1,c16_28,c,i22_c16,36.36 ,OD,Parcel,AS2,773Q,A
i22_2,c16_28,c,i22_c16,36.36 ,OD,Parcel,AS2,773Q,A
i22_3,c16_28,c,i22_c16,36.36 ,OD,Parcel,AS2,773Q,A
i22_4,c16_28,c,i22_c16,36.36 ,OD,Parcel,AS2,773Q,A
i23_1,c16_28,c,i23_c16,23.88 ,OD,Parcel,AS2,773Q,A
i23_2,c16_28,c,i23_c16,23.88 ,OD,Parcel,AS2,773Q,A
i17_1,c16_3,c,i17_c16,153.96 ,OD,Parcel,AS1,HL,A
i17_2,c16_3,c,i17_c16,153.96 ,OD,Parcel,AS1,HL,A
i17_3,c16_3,c,i17_c16,153.96 ,OD,Parcel,AS1,HL,A
i17_4,c16_3,c,i17_c16,153.96 ,OD,Parcel,AS1,HL,A
i18_1,c16_3,c,i18_c16,135.72 ,OD,Parcel,AS1,HL,A
i18_2,c16_3,c,i18_c16,135.72 ,OD,Parcel,AS1,HL,A
i22_1,c16_3,c,i22_c16,36.36 ,OD,Parcel,AS2,HL,A
i22_2,c16_3,c,i22_c16,36.36 ,OD,Parcel,AS2,HL,A
i22_3,c16_3,c,i22_c16,36.36 ,OD,Parcel,AS2,HL,A
i22_4,c16_3,c,i22_c16,36.36 ,OD,Parcel,AS2,HL,A
i23_1,c16_3,c,i23_c16,23.88 ,OD,Parcel,AS2,HL,A
i23_2,c16_3,c,i23_c16,23.88 ,OD,Parcel,AS2,HL,A
i17_1,c16_4,c,i17_c16,153.96 ,OD,Parcel,AS1,350Q,A
i17_2,c16_4,c,i17_c16,153.96 ,OD,Parcel,AS1,350Q,A
i17_3,c16_4,c,i17_c16,153.96 ,OD,Parcel,AS1,350Q,A
i17_4,c16_4,c,i17_c16,153.96 ,OD,Parcel,AS1,350Q,A
i18_1,c16_4,c,i18_c16,135.72 ,OD,Parcel,AS1,350Q,A
i18_2,c16_4,c,i18_c16,135.72 ,OD,Parcel,AS1,350Q,A
i22_1,c16_4,c,i22_c16,36.36 ,OD,Parcel,AS2,350Q,A
i22_2,c16_4,c,i22_c16,36.36 ,OD,Parcel,AS2,350Q,A
i22_3,c16_4,c,i22_c16,36.36 ,OD,Parcel,AS2,350Q,A
i22_4,c16_4,c,i22_c16,36.36 ,OD,Parcel,AS2,350Q,A
i23_1,c16_4,c,i23_c16,23.88 ,OD,Parcel,AS2,350Q,A
i23_2,c16_4,c,i23_c16,23.88 ,OD,Parcel,AS2,350Q,A
i17_1,c16_5,c,i17_c16,153.96 ,OD,Parcel,AS1,898,A
i17_2,c16_5,c,i17_c16,153.96 ,OD,Parcel,AS1,898,A
i17_3,c16_5,c,i17_c16,153.96 ,OD,Parcel,AS1,898,A
i17_4,c16_5,c,i17_c16,153.96 ,OD,Parcel,AS1,898,A
i18_1,c16_5,c,i18_c16,135.72 ,OD,Parcel,AS1,898,A
i18_2,c16_5,c,i18_c16,135.72 ,OD,Parcel,AS1,898,A
i22_1,c16_5,c,i22_c16,36.36 ,OD,Parcel,AS2,898,A
i22_2,c16_5,c,i22_c16,36.36 ,OD,Parcel,AS2,898,A
i22_3,c16_5,c,i22_c16,36.36 ,OD,Parcel,AS2,898,A
i22_4,c16_5,c,i22_c16,36.36 ,OD,Parcel,AS2,898,A
i23_1,c16_5,c,i23_c16,23.88 ,OD,Parcel,AS2,898,A
i23_2,c16_5,c,i23_c16,23.88 ,OD,Parcel,AS2,898,A
i17_1,c16_6,c,i17_c16,153.96 ,OD,Parcel,AS1,991Q,A
i17_2,c16_6,c,i17_c16,153.96 ,OD,Parcel,AS1,991Q,A
i17_3,c16_6,c,i17_c16,153.96 ,OD,Parcel,AS1,991Q,A
i17_4,c16_6,c,i17_c16,153.96 ,OD,Parcel,AS1,991Q,A
i18_1,c16_6,c,i18_c16,135.72 ,OD,Parcel,AS1,991Q,A
i18_2,c16_6,c,i18_c16,135.72 ,OD,Parcel,AS1,991Q,A
i22_1,c16_6,c,i22_c16,36.36 ,OD,Parcel,AS2,991Q,A
i22_2,c16_6,c,i22_c16,36.36 ,OD,Parcel,AS2,991Q,A
i22_3,c16_6,c,i22_c16,36.36 ,OD,Parcel,AS2,991Q,A
i22_4,c16_6,c,i22_c16,36.36 ,OD,Parcel,AS2,991Q,A
i23_1,c16_6,c,i23_c16,23.88 ,OD,Parcel,AS2,991Q,A
i23_2,c16_6,c,i23_c16,23.88 ,OD,Parcel,AS2,991Q,A
i17_1,c16_7,c,i17_c16,153.96 ,OD,Parcel,AS1,8981,A
i17_2,c16_7,c,i17_c16,153.96 ,OD,Parcel,AS1,8981,A
i17_3,c16_7,c,i17_c16,153.96 ,OD,Parcel,AS1,8981,A
i17_4,c16_7,c,i17_c16,153.96 ,OD,Parcel,AS1,8981,A
i18_1,c16_7,c,i18_c16,135.72 ,OD,Parcel,AS1,8981,A
i18_2,c16_7,c,i18_c16,135.72 ,OD,Parcel,AS1,8981,A
i22_1,c16_7,c,i22_c16,36.36 ,OD,Parcel,AS2,8981,A
i22_2,c16_7,c,i22_c16,36.36 ,OD,Parcel,AS2,8981,A
i22_3,c16_7,c,i22_c16,36.36 ,OD,Parcel,AS2,8981,A
i22_4,c16_7,c,i22_c16,36.36 ,OD,Parcel,AS2,8981,A
i23_1,c16_7,c,i23_c16,23.88 ,OD,Parcel,AS2,8981,A
i23_2,c16_7,c,i23_c16,23.88 ,OD,Parcel,AS2,8981,A
i17_1,c16_8,c,i17_c16,153.96 ,OD,Parcel,AS1,901Q,A
i17_2,c16_8,c,i17_c16,153.96 ,OD,Parcel,AS1,901Q,A
i17_3,c16_8,c,i17_c16,153.96 ,OD,Parcel,AS1,901Q,A
i17_4,c16_8,c,i17_c16,153.96 ,OD,Parcel,AS1,901Q,A
i18_1,c16_8,c,i18_c16,135.72 ,OD,Parcel,AS1,901Q,A
i18_2,c16_8,c,i18_c16,135.72 ,OD,Parcel,AS1,901Q,A
i22_1,c16_8,c,i22_c16,36.36 ,OD,Parcel,AS2,901Q,A
i22_2,c16_8,c,i22_c16,36.36 ,OD,Parcel,AS2,901Q,A
i22_3,c16_8,c,i22_c16,36.36 ,OD,Parcel,AS2,901Q,A
i22_4,c16_8,c,i22_c16,36.36 ,OD,Parcel,AS2,901Q,A
i23_1,c16_8,c,i23_c16,23.88 ,OD,Parcel,AS2,901Q,A
i23_2,c16_8,c,i23_c16,23.88 ,OD,Parcel,AS2,901Q,A
i17_1,c16_9,c,i17_c16,153.96 ,OD,Parcel,AS1,930Q,A
i17_2,c16_9,c,i17_c16,153.96 ,OD,Parcel,AS1,930Q,A
i17_3,c16_9,c,i17_c16,153.96 ,OD,Parcel,AS1,930Q,A
i17_4,c16_9,c,i17_c16,153.96 ,OD,Parcel,AS1,930Q,A
i18_1,c16_9,c,i18_c16,135.72 ,OD,Parcel,AS1,930Q,A
i18_2,c16_9,c,i18_c16,135.72 ,OD,Parcel,AS1,930Q,A
i22_1,c16_9,c,i22_c16,36.36 ,OD,Parcel,AS2,930Q,A
i22_2,c16_9,c,i22_c16,36.36 ,OD,Parcel,AS2,930Q,A
i22_3,c16_9,c,i22_c16,36.36 ,OD,Parcel,AS2,930Q,A
i22_4,c16_9,c,i22_c16,36.36 ,OD,Parcel,AS2,930Q,A
i23_1,c16_9,c,i23_c16,23.88 ,OD,Parcel,AS2,930Q,A
i23_2,c16_9,c,i23_c16,23.88 ,OD,Parcel,AS2,930Q,A
i17_1,c17_1,c,i17_c17,114.20 ,OD,Parcel,AS1,350H,A
i17_2,c17_1,c,i17_c17,114.20 ,OD,Parcel,AS1,350H,A
i17_3,c17_1,c,i17_c17,114.20 ,OD,Parcel,AS1,350H,A
i17_4,c17_1,c,i17_c17,114.20 ,OD,Parcel,AS1,350H,A
i18_1,c17_1,c,i18_c17,95.96 ,OD,Parcel,AS1,350H,A
i18_2,c17_1,c,i18_c17,95.96 ,OD,Parcel,AS1,350H,A
i22_1,c17_1,c,i22_c17,76.12 ,OD,Parcel,AS2,350H,A
i22_2,c17_1,c,i22_c17,76.12 ,OD,Parcel,AS2,350H,A
i22_3,c17_1,c,i22_c17,76.12 ,OD,Parcel,AS2,350H,A
i22_4,c17_1,c,i22_c17,76.12 ,OD,Parcel,AS2,350H,A
i23_1,c17_1,c,i23_c17,63.64 ,OD,Parcel,AS2,350H,A
i23_2,c17_1,c,i23_c17,63.64 ,OD,Parcel,AS2,350H,A
i17_1,c17_10,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_2,c17_10,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_3,c17_10,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_4,c17_10,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i18_1,c17_10,c,i18_c17,95.96 ,OD,Parcel,AS1,411,A
i18_2,c17_10,c,i18_c17,95.96 ,OD,Parcel,AS1,411,A
i22_1,c17_10,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_2,c17_10,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_3,c17_10,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_4,c17_10,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i23_1,c17_10,c,i23_c17,63.64 ,OD,Parcel,AS2,411,A
i23_2,c17_10,c,i23_c17,63.64 ,OD,Parcel,AS2,411,A
i17_1,c17_11,c,i17_c17,114.20 ,OD,Parcel,AS1,天津,A
i17_2,c17_11,c,i17_c17,114.20 ,OD,Parcel,AS1,天津,A
i17_3,c17_11,c,i17_c17,114.20 ,OD,Parcel,AS1,天津,A
i17_4,c17_11,c,i17_c17,114.20 ,OD,Parcel,AS1,天津,A
i18_1,c17_11,c,i18_c17,95.96 ,OD,Parcel,AS1,天津,A
i18_2,c17_11,c,i18_c17,95.96 ,OD,Parcel,AS1,天津,A
i22_1,c17_11,c,i22_c17,76.12 ,OD,Parcel,AS2,天津,A
i22_2,c17_11,c,i22_c17,76.12 ,OD,Parcel,AS2,天津,A
i22_3,c17_11,c,i22_c17,76.12 ,OD,Parcel,AS2,天津,A
i22_4,c17_11,c,i22_c17,76.12 ,OD,Parcel,AS2,天津,A
i23_1,c17_11,c,i23_c17,63.64 ,OD,Parcel,AS2,天津,A
i23_2,c17_11,c,i23_c17,63.64 ,OD,Parcel,AS2,天津,A
i17_1,c17_12,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_2,c17_12,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_3,c17_12,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i17_4,c17_12,c,i17_c17,114.20 ,OD,Parcel,AS1,411,A
i18_1,c17_12,c,i18_c17,95.96 ,OD,Parcel,AS1,411,A
i18_2,c17_12,c,i18_c17,95.96 ,OD,Parcel,AS1,411,A
i22_1,c17_12,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_2,c17_12,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_3,c17_12,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i22_4,c17_12,c,i22_c17,76.12 ,OD,Parcel,AS2,411,A
i23_1,c17_12,c,i23_c17,63.64 ,OD,Parcel,AS2,411,A
i23_2,c17_12,c,i23_c17,63.64 ,OD,Parcel,AS2,411,A
i17_1,c17_13,c,i17_c17,114.20 ,OD,Parcel,AS1,010Q,A
i17_2,c17_13,c,i17_c17,114.20 ,OD,Parcel,AS1,010Q,A
i17_3,c17_13,c,i17_c17,114.20 ,OD,Parcel,AS1,010Q,A
i17_4,c17_13,c,i17_c17,114.20 ,OD,Parcel,AS1,010Q,A
